Epoch,Train_Loss,Valid_Loss
156,1.8444114393658109,2.1709750493367515
157,1.8260479238298204,1.945990800857544
158,1.7715138064490423,2.02021586894989
159,1.8143152395884197,2.268693526585897
160,1.7763294114006891,2.302640120188395
161,1.8495116101370916,2.2819153467814126
162,1.8230119943618774,2.207996924718221
163,1.770991325378418,1.781251072883606
164,1.8058567709392972,1.965286413828532
165,1.7851109504699707,2.1429118315378823
166,1.7896220419141982,1.8213133811950684
167,1.768304215537177,2.277261972427368
168,1.7639335923724704,2.2366374333699546
169,1.77860340807173,1.8975683053334553
170,1.803969939549764,2.309300978978475
171,1.7436520391040378,1.7435522476832073
172,1.7833385864893596,2.6405051151911416
173,1.773036824332343,2.420487642288208
174,1.7612579531139798,2.2072646617889404
175,1.7512840694851346,1.9096907774607341
176,1.7487466997570462,2.324049711227417
177,1.7376224994659424,2.095855236053467
178,1.7604563501146104,1.967982530593872
179,1.7769800821940105,2.1182150840759277
180,1.7383961545096502,1.7633676926294963
181,1.7542747126685247,2.205619732538859
182,1.7252487474017673,1.7401722272237141
183,1.7474332650502522,1.9918732245763142
184,1.7359904050827026,2.146090308825175
185,1.7393715381622314,1.9031059741973877
186,1.7608389059702556,2.126907745997111
187,1.729024052619934,1.6657827297846477
188,1.7144210603502061,1.8066047430038452
189,1.7620067331526015,1.756848971048991
190,1.7166374656889174,2.1130900382995605
191,1.744761864344279,1.9221736590067546
192,1.7374158170488145,1.7878141800562541
193,1.7185256083806355,2.502152442932129
194,1.7043139139811199,1.9634464979171753
195,1.7331150770187378,1.8649982611338298
196,1.6909981966018677,2.031807820002238
197,1.7179366879993014,1.9629796346028645
198,1.716757853825887,1.7644295295079548
199,1.6951117780473497,2.1331375439961753
200,1.73183806737264,2.4321932792663574
201,1.723436329099867,2.0190642277399697
202,1.7009750737084284,2.3409382899602256
203,1.6788586643007066,2.0840373436609902
204,1.6906230979495578,2.098245541254679
205,1.7083654668596056,1.944703459739685
206,1.6725375784768,2.0965774059295654
207,1.670656681060791,1.9466729958852131
208,1.6812917921278212,2.005614161491394
209,1.7013675769170125,1.7331366936365764
210,1.6935792631573148,1.9787774880727131
211,1.6863722403844197,2.2946830590566
212,1.6536094612545438,2.0893216530481973
213,1.658687710762024,2.140087445576986
214,1.6985314819547865,2.081493099530538
215,1.6544219652811687,1.8685143391291301
216,1.6934441592958238,1.8409899870554607
217,1.668046964539422,2.022210478782654
218,1.6500456465615168,2.366395910580953
219,1.6435697078704834,2.8151708046595254
220,1.6502686871422663,2.1931187311808267
221,1.6468994352552626,1.6622424523035686
222,1.668063587612576,1.77564803759257
223,1.66338226530287,1.9142578442891438
224,1.6454703675376043,1.740882158279419
225,1.6599960724512737,1.5836521983146667
226,1.6141122182210286,2.053141434987386
227,1.6386397944556341,2.0110446214675903
228,1.622413198153178,1.8291331926981609
229,1.618236952357822,2.023414055506388
230,1.637580394744873,2.044187545776367
231,1.6575521098242865,2.438070217768351
232,1.5936694807476468,1.9327096541722615
233,1.5891820987065632,1.8814388513565063
234,1.5962057246102228,1.8247998158137004
235,1.603130578994751,2.201201876004537
236,1.6310341093275282,1.8188492059707642
237,1.6078502337137859,1.7143130699793498
238,1.6133570935991075,2.0983574787775674
239,1.6466119156943426,2.051111419995626
240,1.5940498113632202,1.7017521460851033
241,1.5984338521957397,2.057634154955546
242,1.6243181890911527,2.1172690788904824
243,1.5920955075158014,2.5573878288269043
244,1.5874062246746488,1.8106967210769653
245,1.6559700568517048,1.714672605196635
246,1.5695448054207697,2.2374784549077353
247,1.5688552194171481,1.7608683506647747
248,1.6032501856486003,1.5925749739011128
249,1.6139772203233507,1.697331150372823
250,1.5800064669715033,2.013380249341329
251,1.5634160439173381,1.9798124233881633
252,1.571925613615248,1.6337852080663045
253,1.5569971402486165,1.8791706164677937
254,1.5646130508846707,2.333455721537272
255,1.561265269915263,1.637542446454366
256,1.5493420759836833,1.7095364332199097
257,1.5777193042967055,1.808139483133952
258,1.5464245213402643,2.0630762577056885
259,1.5498665306303236,1.5944467782974243
260,1.5585804250505235,2.1147454182306924
261,1.5858905977673001,1.556473175684611
262,1.565119293000963,1.7791483004887898
263,1.5471562809414334,1.673375169436137
264,1.5667087899314032,1.7475035587946575
265,1.5293132993910048,1.6080160935719807
266,1.5167463223139446,1.6133472522099812
267,1.537692838244968,1.8225120306015015
268,1.5357895029915705,1.7490673462549846
269,1.5525442361831665,1.592968225479126
270,1.552759846051534,1.713427186012268
271,1.572239915529887,1.7033894856770833
272,1.5354423390494452,1.697631597518921
273,1.5211864047580295,1.468620777130127
274,1.5101748042636447,1.7078547080357869
275,1.5098514424429998,1.6524375279744465
276,1.5172015958362155,1.4897596041361492
277,1.5224700106514826,1.929119388262431
278,1.5175618595547147,1.9290997584660847
279,1.5238697528839111,1.8446311553319295
280,1.510569069120619,1.438030183315277
281,1.501114500893487,1.5222908854484558
282,1.4921674463484023,1.800650676091512
283,1.557947079340617,1.8115055958429973
284,1.466714322566986,1.6942270994186401
285,1.5013754897647433,1.5648136933644612
286,1.4944913254843817,1.5744922558466594
287,1.4862529171837702,1.9940966367721558
288,1.4802667432361178,1.5626647075017293
289,1.4816239145067003,2.0598872900009155
290,1.5550657908121746,1.5007259051005046
291,1.5040372477637396,1.5518755912780762
292,1.4999693632125854,1.8624775807062786
293,1.5240723821851943,1.7757707039515178
294,1.4846738311979506,1.6470739444096882
295,1.5136728286743164,1.6229180494944255
296,1.4707045290205214,2.1976064443588257
297,1.4880365928014119,1.765028993288676
298,1.4676700830459595,1.5481685400009155
299,1.489803393681844,1.4530547261238098
300,1.4546781380971272,1.8982260624567668
301,1.4502539502249823,1.692608078320821
302,1.4494474331537883,1.3854246536890666
303,1.467769808239407,1.6111419200897217
304,1.4543131324979994,1.4439203937848408
305,1.493165651957194,1.8043098052342732
306,1.4902068111631606,1.6162984768549602
307,1.4759724537531536,1.9040040969848633
308,1.4470540814929538,1.5580047369003296
309,1.4289213021596272,1.720851977666219
310,1.4763242138756647,1.7378049691518147
311,1.438210752275255,1.9460582733154297
312,1.4706330166922674,1.4528372486432393
313,1.4668503602345784,1.5683387517929077
314,1.4404213560952082,1.505576769510905
315,1.4805365668402777,1.7269397974014282
316,1.4414682653215196,1.5084372361501057
317,1.4672747320599027,1.7703804969787598
318,1.4316041734483507,1.9213416973749797
319,1.4285423225826688,1.6433906157811482
320,1.4651639196607802,2.123820980389913
321,1.4233021603690252,2.0806053082148233
322,1.4289503627353244,1.615976373354594
323,1.4412977827919855,1.7458548148473103
324,1.4160843160417345,1.7715431054433186
325,1.4324165847566392,1.6510864893595378
326,1.4543633725908067,1.6222442388534546
327,1.4352303081088595,1.6865764458974202
328,1.4281838072670832,1.788192907969157
329,1.4053647385703192,1.491465965906779
330,1.4040982988145616,1.6091146071751912
331,1.431206226348877,1.6659473180770874
332,1.4379963874816895,1.5546976327896118
333,1.423753261566162,1.5324968496958415
334,1.4135628673765395,2.0870612462361655
335,1.4088367753558688,1.805018424987793
336,1.4180352290471394,1.6214572985967
337,1.4404392904705472,1.6391165256500244
338,1.4075941774580214,1.5817047357559204
339,1.4311221308178372,1.4913462003072102
340,1.4185107151667278,1.568259557088216
341,1.4139300717247858,1.8119166294733684
342,1.3874634901682537,1.7357959747314453
343,1.4002214405271742,1.6400973399480183
344,1.3820099035898845,1.79321293036143
345,1.410389608807034,1.7184144655863445
346,1.3926083379321628,1.444400707880656
347,1.381168180041843,1.7572186787923176
348,1.4004608392715454,1.8845066626866658
349,1.3791986968782213,1.6725551287333171
350,1.4027181996239557,1.4400471647580464
351,1.38640206389957,1.5741613308588664
352,1.356003224849701,1.9826566378275554
353,1.4082898166444566,1.4483964443206787
354,1.4018146594365437,1.9700511296590169
355,1.384815467728509,1.4462955395380657
356,1.397892885737949,1.9866269826889038
357,1.3589501248465643,1.5938857396443684
358,1.3645956251356337,1.5358181794484456
359,1.376480605867174,1.5194016695022583
360,1.3619318273332384,1.7579898436864216
361,1.3811706569459703,1.737493356068929
362,1.3717999855677288,1.5132290124893188
363,1.3736035294002957,1.6786452929178874
364,1.3540485567516751,1.463647445042928
365,1.3349138630761042,1.5043686230977376
366,1.3676349586910672,1.506595492362976
367,1.3773963385158114,1.5754698117574055
368,1.3694322903951008,1.569989522298177
369,1.3838870127995808,1.7602526744206746
370,1.3738514052497015,1.3989679217338562
371,1.3613851335313585,1.5282813707987468
372,1.4008396863937378,1.516864816347758
373,1.3486742443508573,1.537925402323405
374,1.3446075783835516,1.7789944410324097
375,1.3316354817814298,1.319198747475942
376,1.3480504353841145,1.501393993695577
377,1.3469740947087605,1.7613270282745361
378,1.3503189550505743,1.4361934264500935
379,1.3463254107369318,1.4298464457194011
380,1.3449376556608412,1.4854013919830322
381,1.3282251358032227,1.2740280032157898
382,1.331541074646844,1.7814855178197224
383,1.3347925742467244,1.4233136574427288
384,1.3536106612947252,1.6630549430847168
385,1.3138870464430914,1.5077626705169678
386,1.35965719487932,1.7263340950012207
387,1.3676217794418335,1.537768801053365
388,1.3464303149117365,1.6336018244425456
389,1.3401695489883423,1.6398849089940388
390,1.368726631005605,1.5284815231959026
391,1.3667456838819716,1.6439381837844849
392,1.314887735578749,1.4126835266749065
393,1.3868922856118944,1.3599561055501301
394,1.3303029934565227,1.5186108350753784
395,1.360998445087009,1.3989913860956829
396,1.334428071975708,1.5944581031799316
397,1.368458350499471,1.3723716537157695
398,1.3396689891815186,1.4486321210861206
399,1.3096319569481745,1.4908897082010906
400,1.3158857027689617,1.4491737683614094
401,1.3183811902999878,1.331647018591563
402,1.3230112658606634,1.4407594601313274
403,1.3030821945932176,1.377700666586558
404,1.3325444592369928,1.5760858058929443
405,1.2826045685344272,1.6459202766418457
406,1.3083256483078003,1.3925784826278687
407,1.2982783847384982,1.9328150351842244
408,1.370180779033237,1.930700699488322
409,1.3599827819400363,1.4382106065750122
410,1.2927931282255385,1.2995082537333171
411,1.3264583349227905,1.4838470617930095
412,1.2980309857262506,1.4397269487380981
413,1.298441661728753,1.4522089163462322
414,1.305504580338796,1.5614275534947712
415,1.331878403822581,1.3014511466026306
416,1.2916138966878254,1.4882579644521077
417,1.2902354001998901,1.6183518568674724
418,1.2911808093388875,1.5207908948262532
419,1.3136332167519464,1.4284898440043132
420,1.2940302027596369,1.6895463466644287
421,1.3029330174128215,1.7313907146453857
422,1.2944897015889485,1.7161060174306233
423,1.3122349315219455,1.7408353885014851
424,1.2824742529127333,1.3106746276219685
425,1.3075373437669542,1.3128772974014282
426,1.3064202070236206,1.377712647120158
427,1.2722682423061795,1.5234421888987224
428,1.274650772412618,1.4282241264979045
429,1.2684223983022902,1.3568044106165569
430,1.2792592578464084,1.8301574389139812
431,1.2881539397769504,1.5685171286265056
432,1.2729136281543307,1.492161512374878
433,1.287637088033888,1.3771583239237468
434,1.2896370093027751,1.5694113572438557
435,1.30016201072269,1.4043327569961548
436,1.27247064643436,1.4462957779566448
437,1.2828143040339153,1.492855429649353
438,1.2999646464983623,1.2875621716181438
439,1.283703539106581,1.2998409271240234
440,1.2838981416490343,1.2645546793937683
441,1.2791349358028836,1.535423715909322
442,1.2832223574320476,1.3389865954717
443,1.2747474511464436,1.3477106889088948
444,1.3011324140760634,1.592515508333842
445,1.2845794492297702,1.4564215342203777
446,1.2939879099527996,1.571213165918986
447,1.2524786194165547,1.2407418688138325
448,1.2716719441943698,1.4034478267033894
449,1.2559734715355768,1.497884750366211
450,1.2719915707906086,1.23764967918396
451,1.2776531510882907,1.4316993554433186
452,1.2725921471913655,1.3661782344182332
453,1.244040846824646,1.732223629951477
454,1.2591081062952678,1.5312375624974568
455,1.2691700723436143,1.4124938249588013
456,1.2624558210372925,1.5958408117294312
457,1.2548710041575961,1.6519300937652588
458,1.2514204647805955,1.3789451917012532
459,1.261566956837972,1.3545899788538616
460,1.2554340362548828,1.5836457014083862
461,1.2553080452813044,1.412691553433736
462,1.2456486490037706,1.3056873679161072
463,1.2461532221900091,1.3446093400319417
464,1.2327724430296156,1.334931214650472
465,1.2965429094102647,1.314252495765686
466,1.272479732831319,1.291047751903534
467,1.264013131459554,1.5511010487874348
468,1.2441724141438801,1.9832626183827717
469,1.2482258081436157,1.344272255897522
470,1.2490948836008708,1.2938844958941143
471,1.2575165960523818,1.2139728864034016
472,1.2404080629348755,1.3942944606145222
473,1.2407739029990301,1.3439970413843791
474,1.283271359072791,1.219779411951701
475,1.2726707723405626,1.4872772693634033
476,1.2619574533568487,1.2499656279881795
477,1.2495192289352417,1.427042563756307
478,1.2563887635866802,1.3026718695958455
479,1.2333114743232727,1.20230899254481
480,1.2771138416396246,1.3916350205739338
481,1.2501015928056505,1.4336710770924885
482,1.2389343579610188,1.3251211643218994
483,1.2761610547701518,1.4359891414642334
484,1.251878884103563,1.4896271228790283
485,1.2965139945348103,1.4521463712056477
486,1.2424219714270697,1.2935884992281597
487,1.233149978849623,1.458592375119527
488,1.234178278181288,1.497004548708598
489,1.2338686452971563,1.4636191527048747
490,1.2556192278862,1.4160069624582927
491,1.2754181093639798,1.2134791016578674
492,1.2541237672170003,1.460552970568339
493,1.2581296563148499,1.6506062348683674
494,1.2349819872114394,1.317162275314331
495,1.2332573864195082,1.432356834411621
496,1.248980747328864,1.4848272403081257
497,1.2311722172631159,1.3581260442733765
498,1.2086579468515184,1.4638256231943767
499,1.2441255119111803,1.4313671588897705
500,1.236715965800815,1.4649794499079387
501,1.2596746418211195,1.3176608482996623
502,1.2058982650438945,1.5931121508280437
503,1.263792335987091,1.275375485420227
504,1.2657754222551982,1.709811011950175
505,1.228854477405548,1.4769691626230876
506,1.2386597792307537,1.2575375239054363
507,1.2409847974777222,1.3972103198369343
508,1.223478330506219,1.6387203931808472
509,1.2274339463975694,1.6745039224624634
510,1.23879963821835,1.3503702481587727
511,1.2239706383811102,1.2908959587415059
512,1.2257330417633057,1.2619964679082234
513,1.2180501090155706,1.520108699798584
514,1.2292318873935275,1.6430389483769734
515,1.2231100532743666,1.3408338228861492
516,1.1976269152429369,1.3638578653335571
517,1.2045841614405315,1.625959873199463
518,1.2159443431430392,1.2952090899149578
519,1.2330999374389648,1.351650357246399
520,1.2354563739564683,1.128165731827418
521,1.2197092639075384,1.2693615158398945
522,1.2521529065238104,1.4716678063074748
523,1.2204768392774794,1.3779183626174927
524,1.258485025829739,1.3341298500696819
525,1.2106273041831122,1.265888512134552
526,1.2552131017049153,1.4124987125396729
527,1.213325281937917,1.8122246265411377
528,1.2118028402328491,1.3760861158370972
529,1.2081854475869074,1.4796452919642131
530,1.21035236120224,1.3138952255249023
531,1.2020863890647888,1.3097764253616333
532,1.2200881640116374,1.3008127212524414
533,1.198420524597168,1.3193570375442505
534,1.1982842948701646,1.487127383550008
535,1.2101834019025166,1.4213616053263347
536,1.201133178340064,1.3824567000071208
537,1.2208547194798787,1.193627158800761
538,1.2208468914031982,1.3273758093516033
539,1.2061576710806952,1.2742646932601929
540,1.185674786567688,1.3919623295466106
541,1.1965115600162082,1.3056965668996174
542,1.2045963406562805,1.4886360168457031
543,1.2109928793377347,1.4586227337519329
544,1.2131580776638455,1.6883742411931355
545,1.1871211330095928,1.311627705891927
546,1.1841890679465399,1.3407652378082275
547,1.2102813323338826,1.1911985278129578
548,1.2322032186720107,1.5755589008331299
549,1.2091355919837952,1.2233883341153462
550,1.2245383395089044,1.3064960638682048
551,1.201163199212816,1.3641077280044556
552,1.2015325824419658,1.213172932465871
553,1.234780298338996,1.3307453791300456
554,1.208598838912116,1.2966384887695312
555,1.1987600790129767,1.4846335649490356
556,1.1893128951390584,1.254128058751424
557,1.2085374063915677,1.6618014176686604
558,1.2279637787077162,1.576560656229655
559,1.1880502104759216,1.6787215868632
560,1.195223742061191,1.1305997570355732
561,1.1962682141198053,1.4201145966847737
562,1.1952561206287808,1.3712516625722249
563,1.2087366183598836,1.2233686447143555
564,1.1726661721865337,1.769436518351237
565,1.1987287335925632,1.38762629032135
566,1.198226425382826,1.2674556970596313
567,1.179068022304111,1.4614715576171875
568,1.1843993730015225,1.4476028680801392
569,1.1930081844329834,1.4153286616007488
570,1.2120079464382596,1.269501765569051
571,1.2071431080500286,1.273435393969218
572,1.1874405278099909,1.4364500840504963
573,1.1911415259043376,1.2152117689450581
574,1.2074449062347412,1.2071388165156047
575,1.1991952260335286,1.4291932185490925
576,1.2336840762032404,1.3070601224899292
577,1.2012338240941365,1.3727122942606609
578,1.166434301270379,1.4254543383916218
579,1.2108573648664687,1.1239304741223652
580,1.201207889450921,1.2601697444915771
581,1.2012930313746135,1.1914207935333252
582,1.188388427098592,1.5308652718861897
583,1.1912510527504816,1.2990312973658245
584,1.2087905671861436,1.2731542189915974
585,1.1777985095977783,1.250399927298228
586,1.1742041177219815,1.283617615699768
587,1.186465448803372,1.4797256787618
588,1.1801655292510986,1.3789619604746501
589,1.191083292166392,1.7253289222717285
590,1.1823615034421284,1.485057274500529
591,1.1833391189575195,1.231092055638631
592,1.1879213915930853,1.414426604906718
593,1.1931251419915094,1.4775527715682983
594,1.1792317628860474,1.1932819883028667
595,1.2040930390357971,1.3444033066431682
596,1.225457164976332,1.354984203974406
597,1.1733064982626173,1.2467034657796223
598,1.174620701207055,1.3069027662277222
599,1.1597643494606018,1.2574294805526733
600,1.1782270338800218,1.2932405869166057
601,1.1992575857374403,1.3339799245198567
602,1.1822781695259943,1.4004082679748535
603,1.1872728400760226,1.5479276180267334
604,1.2109744151433308,1.346495270729065
605,1.180114984512329,1.2083884278933208
606,1.1840787728627522,1.85239573319753
607,1.2174974812401667,1.3042056163152058
608,1.202370047569275,1.1704237858454387
609,1.1858140759997897,1.2626725832621257
610,1.1938103702333238,1.4553300539652507
611,1.1596172451972961,1.289692481358846
612,1.1803027258978949,1.4560377995173137
613,1.1915651162465413,1.3089537620544434
614,1.1963188118404813,1.222082753976186
615,1.1717508965068393,1.0994285941123962
616,1.1837352646721735,1.3504083553949993
617,1.1793354484770033,1.3594956398010254
618,1.1929209298557706,1.3013904889424641
619,1.1770507560835943,1.381752332051595
620,1.180134309662713,1.1651562650998433
621,1.1708515617582533,1.208457628885905
622,1.173086788919237,1.4115371306737263
623,1.169625375005934,1.3311992486317952
624,1.2043869958983526,1.1877962350845337
625,1.1873376237021551,1.4466318289438884
626,1.1857606371243794,1.2030117511749268
627,1.1722082164552476,1.4427671432495117
628,1.1805671056111653,1.3842666943868
629,1.1878430975808039,1.2603496313095093
630,1.182394928402371,1.1464909315109253
631,1.1887522008683946,1.537567416826884
632,1.1808638374010723,1.3416221936543782
633,1.2022461228900485,1.3610810041427612
634,1.1966077619128757,1.2791630029678345
635,1.1769721309343975,1.2164751688639324
636,1.1944053437974718,1.2798479000727336
637,1.1692399051454332,1.3450971444447835
638,1.1909514268239338,1.217291235923767
639,1.1680694023768108,1.6339139143625896
640,1.1662359635035198,1.730352520942688
641,1.215870075755649,1.3334056933720906
642,1.188442521625095,1.2341107328732808
643,1.1739271216922336,1.2773802280426025
644,1.2065262330902948,1.5074681440989177
645,1.182638618681166,1.5217063029607136
646,1.1623620390892029,1.1767261823018391
647,1.185612354013655,1.2513857285181682
648,1.1796382864316304,1.607362190882365
649,1.183949139383104,1.455082615216573
650,1.1637305816014607,1.2679046392440796
651,1.167382491959466,1.1429699063301086
652,1.1689753598637052,1.3240909179051716
653,1.1906578342119853,1.3943591515223186
654,1.2029818031522963,1.2872846126556396
655,1.1565498643451266,1.308018724123637
656,1.1931231286790636,1.2849811712900798
657,1.1499091254340277,1.2288963397343953
658,1.174180891778734,1.2331258257230122
659,1.1741563280423482,1.2240733901659648
660,1.1678307387563918,1.2151479125022888
661,1.1944850815667047,1.6589147249857585
662,1.1719139019648235,1.2267806728680928
663,1.1723856661054823,1.329179048538208
664,1.1895779305034213,1.4797491629918416
665,1.1506543027030096,1.1619417270024617
666,1.1632967392603557,1.5260528326034546
667,1.1467545827229817,1.2539859215418498
668,1.1478855080074735,1.3605313301086426
669,1.1707616911994085,1.4758219321568806
670,1.1661221848593817,1.3581720193227131
671,1.2368696199523077,1.42428191502889
672,1.2021716435750325,1.2698650360107422
673,1.152853528658549,1.3027777274449666
674,1.1623189714219835,1.6308268706003826
675,1.1748634378115337,1.3494257529576619
676,1.1648518045743306,1.1183445453643799
677,1.188473059071435,1.184492826461792
678,1.1616053051418729,1.7643107573191326
679,1.1577097574869792,1.4564461708068848
680,1.1599992844793532,1.3674588998158772
681,1.1767172813415527,1.2194103797276814
682,1.157405416170756,1.5638610521952312
683,1.1779530048370361,1.4244048595428467
684,1.1770684255494013,1.4801554282506306
685,1.1780652801195781,1.2059518893559773
686,1.1833414104249742,1.3503548701604207
687,1.1760595308409796,1.4468517303466797
688,1.1724149783452351,1.2443494002024333
689,1.16404699616962,1.429022749265035
690,1.1735788914892409,1.574482003847758
691,1.1829390856954787,1.155402700106303
692,1.173510366015964,1.5100634495417278
693,1.1657540400822957,1.2538014650344849
694,1.1757394870122273,1.1876734296480815
695,1.157630940278371,1.1101937691370647
696,1.1743176778157551,1.1279446880022685
697,1.1824630830023024,1.0509484509627025
698,1.1453963385687933,1.1999899347623189
699,1.1582501199510362,1.4575587511062622
700,1.1533735195795696,1.2252331972122192
701,1.2123825682534113,1.1925971309343975
702,1.1670839256710477,1.3040124575297039
703,1.1697560018963284,1.3417766094207764
704,1.1443092624346416,1.4866134723027546
705,1.1475470066070557,1.1934991677602131
706,1.1604771746529474,1.2561829884847004
707,1.1509119868278503,1.1324153542518616
708,1.1516526937484741,1.3421422640482585
709,1.1782932016584609,1.5974617004394531
710,1.1622839834955003,1.1820902625719707
711,1.1556108660168118,1.4500550429026287
712,1.172854118876987,1.3213618596394856
713,1.1649036407470703,1.2957427501678467
714,1.1680057578616672,1.237674872080485
715,1.1614847580591838,1.50076957543691
716,1.1657622522777982,1.142611026763916
717,1.1495261192321777,1.2697220643361409
718,1.1568876107533772,1.1602633396784465
