Epoch,Train_Loss,Valid_loss
124,5.728199111,4.256043275
125,4.302459425,4.379534403
126,4.451259401,3.777861357
127,4.260554685,3.890981038
128,4.319772429,5.630014896
129,6.052791119,4.20575126
130,5.30852339,6.30292511
131,6.650125821,4.512583415
132,4.851161957,4.222450415
133,4.809270726,4.145897945
134,4.555985848,4.512828191
135,4.781312995,4.623548428
136,4.140660101,6.00136137
137,4.315905015,4.445056438
138,4.559862879,4.076250553
139,4.380434169,4.928373178
140,5.118656741,4.501600424
141,4.287819068,3.772071759
142,4.221646706,4.062629859
143,4.223339505,5.591621558
144,4.319483519,6.331994057
145,4.968044466,4.510883967
146,6.061289416,9.10892264
147,6.511956321,5.502308051
148,6.147878408,5.16347599
149,6.773251534,4.975223939
150,4.919868257,5.104892572
151,4.439485206,5.023937225
152,5.170755015,5.825952371
153,5.216962602,5.122086207
154,5.242951367,5.060397784
155,4.583196587,4.521360079
156,4.252611028,3.511598825
157,4.535389847,4.487746239
158,4.250219266,3.58310461
159,3.887818681,3.948783557
160,4.453577254,5.27321132
161,4.089469777,5.586933613
162,4.410198609,3.497546037
163,4.431473838,4.117824475
164,3.899098635,4.083545287
165,5.611106157,6.923222224
166,4.827545166,5.50920105
167,6.705931664,9.302417755
168,5.143595007,6.386843999
169,4.185118967,3.485453288
170,4.359641022,4.891497533
171,4.443694433,5.498217344
172,4.506886588,4.687318484
173,3.93058761,3.973378102
174,4.343264898,4.314315955
175,3.993950023,3.474909385
176,3.778757837,3.720489899
177,3.968356477,3.9824512
178,3.691310114,3.94339935
179,4.225566149,4.008489847
180,3.917868455,5.448347092
181,5.08902918,4.162050247
182,5.48473631,5.635477702
183,5.286171463,4.583291133
184,4.339163621,5.641366164
185,4.607096725,4.114919662
186,3.703060203,3.730882486
187,3.622683419,3.674919128
188,3.626290798,3.956432978
189,3.911333084,3.438563824
190,3.611859719,4.095404148
191,3.793434329,3.366066376
192,4.213616239,5.107122103
193,4.112662766,5.538417657
194,4.2489517,4.261172136
195,4.004186418,3.345078627
196,3.917445766,4.231458664
197,4.005196042,4.055810531
198,3.941869285,4.495387634
199,3.651720126,3.3564984
200,3.918543948,3.106545925
201,3.766754283,4.116483688
202,4.436480655,3.8175687
203,4.420147048,10.5945708
204,9.123438358,6.255300522
205,5.441188362,6.397046725
206,5.626874394,9.879377683
207,8.409924507,4.615669092
208,5.486329953,5.085290591
209,4.450986438,3.529372215
210,3.65425735,3.176533063
211,3.741521623,3.305016279
212,3.52545121,4.076610247
213,3.484760735,3.666567723
214,3.340735224,4.184464137
215,3.664328787,4.774416447
216,3.645188411,4.50917387
217,3.781844483,3.818342368
218,4.176467604,4.081355969
219,4.467448049,3.637110472
220,4.036442492,6.394427299
221,4.074027141,3.978321791
222,4.057829592,3.150386572
223,4.065457238,3.967084328
224,4.302389065,3.719856739
225,3.517844942,3.194674889
226,3.834641774,3.707369248
227,3.890815232,2.757397175
228,3.676129712,3.518999259
229,3.685558558,4.288954894
230,3.704296059,4.430247307
231,3.888264868,3.457675457
232,4.284151872,3.751772722
233,3.516762336,3.936417182
234,3.957850774,3.637343645
235,4.649708854,7.578234514
236,4.106500175,3.410070578
237,3.363683542,2.808437864
238,3.735757563,3.600695848
239,3.769444678,4.342000723
240,4.505721463,6.494021416
241,4.173226065,2.858928283
242,3.414824194,3.288009485
243,3.148109145,3.289568186
244,3.15450671,3.000245651
245,3.181584358,3.752719879
246,3.271672169,4.078699112
247,3.909588708,4.025258621
248,4.065898445,3.272283475
249,3.803196669,4.037644704
250,3.151466025,4.135077
251,3.386123949,2.806261937
252,3.049544308,3.435518185
253,3.313214196,4.384872595
254,3.616319524,3.153964678
255,3.160129282,3.78984197
256,3.43993073,2.676554561
257,3.192580038,3.471280734
258,3.291579723,2.690671603
259,4.291367849,3.630262454
260,3.950616704,6.283740044
261,4.81435532,3.881898006
262,3.956218455,6.703080495
263,4.707083146,3.415457805
264,4.594630321,5.325023174
265,4.622970687,3.979290167
266,4.246947447,5.089805762
267,3.859273169,4.233956416
268,3.382411189,4.96489795
269,3.277530617,3.036499023
270,4.01446663,2.626517614
271,3.862854772,5.137408098
272,4.513107777,2.934161107
273,3.603865968,2.857226253
274,4.096220202,4.182917356
275,3.067167494,3.242646774
276,3.336409118,3.534653266
277,2.976027462,2.970846494
278,2.873592827,2.539808154
279,2.954946809,3.184861422
280,3.608022769,5.769109249
281,4.153124597,3.359019995
282,4.620403661,5.915350596
283,3.761773374,2.991124153
284,3.880196704,3.055910905
285,4.332211388,3.918746392
286,3.561846945,4.635677735
287,3.298621469,2.872582118
288,2.891902208,2.920904716
289,3.099543942,4.522547245
290,3.736400737,6.886856874
291,4.384650893,4.873074214
292,5.48591272,4.973389467
293,5.077092806,3.047270457
294,3.918204996,4.713766416
295,5.235832347,2.745751063
296,4.219951974,2.545412699
297,3.282162004,2.579821746
298,3.049763203,2.942762772
299,2.979463604,3.688696543
300,3.414779133,2.512125452
301,3.043025891,2.791352749
302,2.972058005,3.774718126
303,3.006528272,2.940170129
304,2.838929839,2.985264063
305,3.028209474,4.262243986
306,4.163125674,5.513955434
307,3.248141633,3.055612087
308,2.991837449,3.462431272
309,3.5285684,2.671873808
310,3.562480688,7.055961927
311,4.443289042,3.478721698
312,3.466851552,4.459348043
313,3.651516861,2.88357083
314,3.488979949,2.602552096
315,3.882818328,5.219015439
316,4.16963217,8.200023651
317,5.699047512,3.387196859
318,4.381572591,3.643845081
319,3.047795773,3.544212977
320,3.613581657,2.903597434
321,3.963118686,3.898007552
322,3.253674984,2.568200747
323,2.744568242,2.693402449
324,2.938210699,3.059085528
325,3.936664873,9.589968681
326,6.607897653,4.053871552
327,8.062380632,4.93465217
328,5.233480348,3.168067137
329,3.500839843,3.696500222
330,3.140754541,3.119231304
331,3.661663718,2.958581607
332,3.517447816,3.435605526
333,3.313149002,5.823019505
334,4.095547809,3.485995531
335,3.463491837,2.813390652
336,2.879895634,2.864135345
337,2.751956913,3.451570988
338,3.221760405,3.238001506
339,2.816221078,3.015026013
340,2.776048687,3.696026405
341,3.093716118,2.79290549
342,2.811294741,7.026807467
343,3.429980781,3.089511792
344,2.802866406,2.736837228
345,2.768446975,3.267006954
346,2.776065614,2.709995389
347,3.001636399,3.109682163
348,2.963865121,5.05062294
349,3.84542844,3.475660404
350,3.146472745,2.780140003
351,3.066156679,4.766725779
352,5.017023219,5.518619537
353,5.932761272,4.29820768
354,3.794668701,2.919257323
355,2.830933571,2.9538095
356,3.146343523,3.405888637
357,3.201402744,2.499033133
358,2.713521587,3.508105199
359,2.90574601,2.860707839
360,2.690991746,2.720529238
361,2.690829648,3.457092683
362,2.636527644,2.942312638
363,3.098719703,3.130220413
364,3.000295957,3.520852486
365,3.882820739,4.336965561
366,3.550813754,4.463533719
367,3.072122653,2.418448091
368,3.066727665,3.234787226
369,2.975909922,3.734964689
370,3.118505266,3.272349755
371,2.610408942,2.88744998
372,2.543143829,2.86185352
373,2.894224776,2.315196594
374,2.629989306,2.683181842
375,2.573164357,2.565697749
376,2.689868742,3.393190543
377,2.623814265,2.933873018
378,2.818619914,2.742915074
379,2.627588246,2.508487066
380,3.469839732,3.110055129
381,2.676644961,2.633580685
382,2.885998382,4.631279627
383,3.168238216,3.129815817
384,2.861586756,2.816089551
385,2.657457113,2.683974981
386,2.751826313,3.20485576
387,3.082933479,2.930868546
388,3.78953245,5.267591317
389,4.993003077,4.061470588
390,3.584640662,2.919399818
391,2.486879667,3.303787629
392,3.130654918,3.889624198
393,4.00612398,3.695005258
394,2.83771997,2.810447454
395,2.800642464,2.361765981
396,2.834132512,2.861858765
397,2.603664981,3.420716365
398,2.61424311,4.494588137
399,3.07593192,2.99491485
400,2.606138786,4.643785238
401,5.295456383,8.537361622
402,4.838596318,3.420371294
403,3.424787283,3.487502893
404,3.352614853,2.919795911
405,2.614092615,2.370288094
406,2.976748149,4.519263585
407,3.643152025,4.599491278
408,3.382729954,2.673054139
409,2.940423409,3.47480758
410,2.977726751,3.078450998
411,3.017212682,5.306515853
412,3.211736467,2.831593831
413,2.79838411,2.982094288
414,2.621903684,2.403123975
415,2.736004379,3.876891534
416,4.105082326,5.518520832
417,6.358508163,15.4805673
418,7.872089121,10.21604856
419,5.797538439,3.546762705
420,4.079487085,2.525780002
421,3.693618536,5.126845678
422,3.058339039,2.754017353
423,2.550454193,2.476648331
424,2.516046683,2.653019667
425,2.987198989,5.180472374
426,3.846815877,2.554142634
427,3.52306856,3.477605104
428,3.136053721,5.099220594
429,4.807590087,5.440739473
430,5.04617548,3.214303056
431,5.470451249,4.779135068
432,4.455304649,7.359212716
433,3.854378356,6.808749517
434,3.302138699,3.403409004
435,2.714569807,3.433449427
436,2.76858139,5.747724374
437,4.684078296,3.996301015
438,3.514065584,3.913121939
439,3.377392239,3.882802248
440,2.887470378,2.64454941
441,2.947730462,2.623716275
442,2.510937664,2.514490604
443,2.517282857,2.975706577
444,2.782444557,3.720081568
445,3.262836933,2.765742143
446,2.514375475,2.599124511
447,2.50353943,2.613830407
448,2.494426489,2.836488326
449,2.762819555,2.638746262
450,2.626903481,3.473593235
451,3.042730888,2.494063179
452,2.495801051,2.268513163
453,2.59835728,4.229097684
454,3.041819546,3.070897579
455,3.126997285,3.102304459
456,2.859975497,3.001814127
457,2.603728241,3.008078734
458,2.719517575,3.13157773
459,2.739248249,2.620358547
460,2.424195608,2.750736396
461,2.513447377,2.932577689
462,2.558240546,2.341113806
463,2.41420877,2.480175416
464,2.630187048,4.999746005
465,4.014247497,2.845682065
466,2.931117508,2.540880442
467,2.84642797,4.01739645
468,3.111876726,3.570871592
469,2.812288205,2.410347501
470,2.497672558,4.19252189
471,3.248692989,2.35871017
472,3.005517642,3.473802884
473,2.80586542,5.845266422
474,3.052662969,2.25788939
475,2.551139249,3.038500627
476,3.273103158,4.050216118
477,3.006052229,3.109491587
478,2.505065825,2.98557965
479,2.665341086,2.401698828
480,2.806333012,4.657969157
481,3.672056158,3.411935329
482,3.899490092,6.45593977
483,3.65162207,3.989260674
484,3.713738706,6.883632978
485,4.312132279,6.062720458
486,4.40794664,4.197688659
487,3.19806989,3.395549536
488,2.382854488,2.159020384
489,2.678137726,2.471868992
490,2.534668472,2.135887861
491,2.523024665,2.327216029
492,2.476781872,3.016390165
493,2.812651475,2.864998182
494,2.490174121,2.956801971
495,2.666934702,2.689005772
496,2.528639118,3.060288986
497,2.475917366,2.799937963
498,2.559271865,2.589411259
499,2.260102974,2.289979736
500,2.35024892,2.671252807
501,2.516608662,2.22618258
502,3.148159054,4.852601687
503,3.072902971,2.935130755
504,2.517435604,2.23897326
505,2.345206393,5.328698794
506,2.952584399,3.177935203
507,2.835282352,2.760166327
508,2.885512657,3.20972832
509,2.825857613,2.985019366
510,3.122141361,3.686652899
511,3.016813437,3.124809742
512,3.316560692,3.71253713
513,3.910711845,2.780934572
514,3.175572607,4.641953309
515,2.899897575,2.414101283
516,2.68394804,5.228817781
517,3.198991087,2.41095527
518,2.803717905,2.483923554
519,2.428434783,2.51958398
520,2.521704329,2.557073832
521,2.307341205,2.782777468
522,2.768651326,3.608174801
523,2.565488444,2.685803095
524,2.637425714,3.004995982
525,2.866417752,2.887452284
526,3.208846993,2.54571867
527,2.886171579,3.283237855
528,2.812896305,3.184578101
529,2.515754713,3.899159988
530,3.13197022,3.090518634
531,3.070157819,8.367966334
532,5.390312274,7.20680205
533,4.972129239,4.879356384
534,4.806353662,7.966954867
535,5.789138847,3.679094394
536,3.746567408,6.749504725
537,3.992617024,6.127987703
538,3.863622056,2.885351102
539,2.644974748,2.666144371
540,2.363011122,2.58861351
541,3.053537501,2.664516687
542,2.679705646,2.68590943
543,2.395281898,1.985510449
544,2.497474538,2.268136104
545,2.568070465,3.423355103
546,3.589123223,2.784423033
547,2.750369284,2.441707611
548,2.280450662,2.321917415
549,2.422736645,2.386571089
550,2.691407124,2.566448053
551,2.51521794,2.623324951
552,3.086216331,4.037539244
553,2.748429219,2.146755417
554,2.312821388,2.514015675
555,2.305545886,3.083337148
556,2.350798435,2.244056861
557,2.396608247,2.549803495
558,2.248741243,2.98212409
559,2.500759363,4.048410018
560,2.624938197,2.586033901
561,2.233662552,2.696058989
562,2.316165474,3.162679195
563,2.509767042,2.877506018
564,2.445801377,2.524868568
565,2.259181552,2.474318584
566,2.839744594,2.543003798
567,2.503851877,2.269740661
568,2.309573147,4.868064721
569,2.620176872,3.168296893
570,3.469382419,5.563943704
571,4.677690268,3.778719107
572,3.723057376,5.852913062
573,3.412588424,5.835109393
574,3.766569164,2.773143371
575,3.006370253,4.05607152
576,2.8620575,2.656306187
577,2.349806017,2.104698877
578,2.52351843,4.944359144
579,3.649431785,3.204521418
580,2.601593786,2.718306541
581,2.587857856,2.983655135
582,2.319920023,2.74804616
583,2.479633676,2.271920204
584,2.610476202,6.957444032
585,3.996375243,7.784609
586,5.732286347,8.739719709
587,5.781056563,10.73423958
588,5.07007575,2.776999315
589,2.789015929,3.016351859
590,2.485448175,2.206234336
591,2.239351193,3.010152102
592,2.193887843,2.534211079
593,2.727216522,2.28217109
594,2.303943502,2.762903452
595,2.390246405,2.332592646
596,2.84065489,4.367585659
597,3.398625321,3.246457656
598,3.280772448,3.252836625
599,3.049048795,3.831180255
600,2.858764595,3.465873798
601,2.677693764,3.073224147
602,2.25277359,3.196298838
603,2.424029695,3.191168785
604,2.49477564,2.328110615
605,2.669769671,2.362397114
606,2.150328782,2.990633567
607,2.440974673,2.549149036
608,2.305943277,2.17189765
609,2.241959333,3.006773949
610,2.407525884,2.61071523
611,2.210963421,2.895326138
612,2.410134739,2.447245359
613,3.467710204,5.596234957
614,3.668716934,4.474793593
615,2.866043568,3.09025224
616,2.246814039,2.617640734
617,2.310454673,2.178293347
618,2.169243905,2.242080331
619,2.426147143,4.678123554
620,2.898221678,2.607377132
621,2.439543936,3.279830217
622,2.644641797,2.19713374
623,2.802773409,2.619159619
624,2.253960623,2.179687699
625,2.333082173,2.821344535
626,2.713893281,4.106121699
627,3.506810533,2.506747325
628,3.443081935,4.937037388
629,3.629970762,5.711951733
630,3.861763318,2.895860434
631,3.231959926,2.900581916
632,2.267096811,2.221880674
633,2.196102169,3.090016047
634,2.584530804,2.689914068
635,2.222710053,2.773185015
636,2.500132706,2.634236018
637,2.529795726,3.388757944
638,2.620076564,2.40445296
639,2.592466553,2.604762236
640,2.350664086,2.767711083
641,2.25495708,3.245870908
642,2.48419563,2.97598513
643,2.301689307,2.491967837
644,2.375594616,2.284739733
645,2.881018427,2.417751551
646,2.751909958,4.075352828
647,2.775951889,2.417880058
648,2.267823723,2.488085588
649,2.111537947,3.011060317
650,2.56771036,3.916490078
651,2.823075109,2.778973738
652,3.068297015,3.984666506
653,3.475715664,2.983660857
654,3.80857722,3.0207781
655,2.81530563,2.262020191
656,2.205566843,3.012416124
657,2.374445637,2.258621534
658,2.251062698,2.708297888
659,2.125945833,2.608517567
660,2.230835981,2.34578824
661,2.266274651,3.515817881
662,2.735583862,2.220457037
663,2.300520261,2.567967574
664,2.307649758,1.953647534
665,2.43517673,3.129611731
666,2.428525448,2.428849936
667,2.218848666,2.712559144
668,2.259888742,3.215822697
669,2.559575478,3.181355635
670,2.230160528,2.49613289
671,2.14243069,2.348503272
672,2.219458633,2.56160148
673,2.333286921,3.69448328
674,2.280971355,2.795656363
675,2.430368529,2.105338812
676,2.101967865,2.118057052
677,2.125289294,2.059401274
678,2.161345575,2.347685973
679,2.721814301,2.996013244
680,2.53646236,2.603060325
681,2.26998557,2.715331475
682,2.441320711,4.298696518
683,3.400335166,3.016798337
684,3.278064701,3.094663699
685,3.556453466,2.656670729
686,2.981279386,3.840831757
687,2.62352611,3.199870427
688,2.337706195,3.292330742
689,2.201553053,2.384719928
690,2.127878149,2.457996289
691,2.192400548,2.746805668
692,2.19358484,2.282257477
693,2.056839201,2.509855986
694,2.097866442,2.913699865
695,2.259893444,2.807554245
696,2.511440608,2.797019482
697,2.224807726,2.878422658
698,2.183994744,2.231911858
699,2.226754281,2.809714556
700,2.433626122,3.952569723
701,3.026791493,3.514801423
702,3.584924512,3.641554038
703,3.097567717,3.712984085
704,2.318282339,3.125503461
705,2.247974687,3.365405162
706,2.517184363,2.875941277
707,2.940571427,2.763477484
708,2.538981411,2.211437384
709,2.165130099,2.862660408
710,2.697409656,2.846845945
711,2.689376619,5.639855544
712,4.739046733,4.009728352
713,4.211112075,4.280912558
714,3.39547144,2.58378005
715,2.346586307,2.546930313
716,2.246876902,2.477272113
717,2.683706005,3.309354067
718,2.41510578,2.343087594
719,2.251727104,2.617763519
720,2.123429736,2.257708152
721,2.102463788,2.25911816
722,2.121939752,2.792829752
723,2.241154525,2.989526272
724,3.721759041,3.016232173
725,3.106394079,2.694593747
726,2.973986361,4.316134771
727,2.594122092,4.113446077
728,4.035742813,3.869769255
729,3.484045426,3.961140315
730,2.920656655,5.616710663
731,4.366943969,5.869654814
732,3.03679008,2.275880178
733,2.474537121,3.480719407
734,2.262508286,3.712174257
735,3.579162015,2.210048556
736,3.072424836,3.354491313
737,2.293389281,2.48779432
738,2.27215706,2.208955884
739,2.174262404,3.089205583
740,2.256812599,2.535899798
741,2.230271657,3.209900459
742,2.192240437,2.702958186
743,2.11500238,2.516049544
744,2.48728866,2.522308985
745,2.070270061,2.865490039
746,2.225853761,2.644567172
747,2.326372147,2.559644222
748,2.261404898,2.268716256
749,2.044903557,2.154855808
750,2.191798157,2.381868521
751,2.429664797,2.688137213
752,2.190454072,2.941590309
753,2.17143374,2.130016367
754,2.022855189,2.57915163
755,2.190615932,3.850737413
756,2.616101927,2.217807531
757,3.288626856,2.728713274
758,2.897815598,3.148299138
759,2.538244128,3.194744031
760,2.461335844,3.407631477
761,2.59489637,2.179600914
762,2.828908099,4.285368681
763,3.058512105,2.305474242
764,2.227289557,2.470961412
765,2.097002241,2.347002347
766,2.120814443,2.578943451
767,2.480225523,2.155907154
768,2.397771928,5.207705975
769,3.379126814,2.680135012
770,2.778355095,2.419628779
771,2.505088925,3.163098256
772,2.253238148,2.017841101
773,2.243301352,2.880915642
774,2.61857348,2.980036577
775,2.727452331,3.52714475
776,2.379879104,2.114926656
777,2.103599429,2.168413838
778,2.294399553,2.212590893
779,2.427616398,2.594350497
780,2.308183114,2.372416417
781,2.635765606,4.476720174
782,4.849642197,5.147150834
783,3.083666325,2.426009218
784,2.314383705,2.152497133
785,2.273679018,3.199241082
786,2.584222794,2.408234119
787,2.67166049,2.371644338
788,2.095122629,2.335311413
789,2.125891301,2.71342802
790,2.419476483,2.033339858
791,2.947617518,6.295616786
792,5.020612611,8.016290347
793,3.956644482,4.62874794
794,3.205728187,5.658467134
795,3.80233317,4.940861066
796,3.430652989,2.598987103
797,2.494255675,2.374237458
798,2.398592313,3.096175989
799,2.286001126,2.075859427
800,2.126033015,2.952355146
801,2.563816733,2.405033191
802,2.923428191,4.774459203
803,2.751900276,2.179952542
804,2.162769583,2.405972004
805,2.072177463,2.138740579
806,2.153450582,3.046874205
807,2.669864708,2.849278609
808,2.342645884,2.00450182
809,2.186154498,2.225000302
810,2.557426055,2.808800459
811,2.153487775,2.408934593
812,2.065303802,2.834986091
813,2.2881057,2.608990272
814,3.7481979,4.67659235
815,3.796793805,5.018136978
816,2.835702154,2.665570656
817,2.217597842,3.312019189
818,2.592830075,2.878270825
819,2.156477253,3.224576712
820,2.386865139,2.435008168
821,2.41165887,2.530097564
822,2.111272044,2.331703703
823,2.277394931,3.259367387
824,2.188913623,2.117234667
825,2.212107473,2.346831878
826,2.009409759,2.626853704
827,2.086289101,2.209089279
828,2.221497191,3.543264945
829,3.07628874,6.734600544
830,3.583717744,3.196539561
831,2.662512541,2.233870029
832,2.213484738,2.556253672
833,2.10116148,2.955818097
834,2.53035397,2.526677847
835,2.268343912,2.338566542
836,2.051622113,2.480654836
837,2.089389377,2.13160185
838,2.093115303,2.386836926
839,1.990679397,2.163018823
840,2.389408522,3.858796517
841,2.53785797,2.980478446
842,2.543491522,3.500243028
843,2.584565984,2.171232661
844,2.485138443,3.348152161
845,2.349346028,2.792136828
846,2.445720977,2.628665527
847,2.180910773,2.639765819
848,2.492793189,5.205212116
849,3.560053322,3.330682039
850,2.290737404,3.216199001
851,2.396711045,3.787003358
852,3.527906842,5.832161268
853,3.439865589,2.826232751
854,2.266503003,2.175663789
855,2.83877288,3.22775801
856,2.630579697,3.065647761
857,2.269531118,2.044341763
858,2.090689301,2.588101228
859,2.363963101,2.794347604
860,2.437123431,1.937732458
861,2.202267607,3.216740529
862,2.892137077,2.725076993
863,3.147375504,2.459191004
864,2.865744909,2.919890722
865,2.297416872,2.443163395
866,2.060664588,2.211158514
867,2.071631246,3.080167929
868,2.411036412,3.356160323
869,2.561670581,3.392033895
870,3.076338821,3.00381724
871,3.021853844,3.133574645
872,2.437815812,2.429977417
873,2.230039159,4.01272138
874,2.659967475,2.195513606
875,2.281833397,2.049485604
876,2.117278152,2.259534438
877,2.125685136,2.661961317
878,2.160530329,2.629950841
879,2.117093709,2.056991855
880,2.128381345,2.271240473
881,1.984414935,2.539262136
882,2.161257214,1.962252696
883,2.000814862,3.514619827
884,3.532986164,2.286255439
885,4.297357824,2.775139252
886,4.13934048,5.584083875
887,2.972840336,3.674960136
888,2.422957328,3.086460749
889,2.509700245,2.759976705
890,2.295563658,1.960748752
891,2.059520761,2.78080217
892,2.248815338,2.351769527
893,2.091153423,2.249019543
894,2.286117792,4.225692431
895,2.8455632,5.895009041
896,3.166081084,3.790837049
897,2.993873808,2.743893584
898,4.465623193,4.104070584
899,2.814498266,2.170668165
900,3.246884531,2.585381031
901,2.592523721,3.620684862
902,2.405299001,2.675385316
903,2.292397804,2.140977859
904,2.505061891,2.951116323
905,2.164522025,2.523083766
906,2.00874069,2.723679701
907,2.291615976,2.665494363
908,2.394004411,2.466361602
909,2.049301876,2.343185584
910,2.504748503,3.693476359
911,3.053827206,5.108144919
912,3.88168274,3.126762867
913,2.190580646,3.028672218
914,2.361139867,2.111778021
915,1.968841381,2.839653413
916,2.456860635,2.702320139
917,2.743401514,3.180171967
918,2.336688691,2.515034238
919,2.075413889,3.082349141
920,2.37794635,2.10532999
921,2.029568831,2.47455128
922,2.069463703,2.252794345
923,2.525893397,4.188745896
924,2.341364013,2.278470357
925,2.148848441,2.211408536
926,2.060647302,3.456764698
927,3.14169436,3.20046401
928,2.948085467,3.107880354
929,2.878011624,4.64636151
930,3.426201529,6.011066278
931,3.062609249,2.819596092
932,2.350471006,3.126336495
933,2.122652319,2.567167362
934,2.265195277,2.152392189
935,2.047728313,2.19100221
936,2.40346792,5.567657471
937,3.152414653,6.384804408
938,2.933248308,3.385633548
939,2.146596286,2.309944908
940,2.382099417,3.679491758
941,2.379031049,2.531869094
942,2.154395766,2.346443256
943,2.028061801,3.108311574
944,2.093308542,2.632675886
945,2.020136515,2.252077421
946,2.185950239,2.509205182
947,2.346510291,3.098710378
948,2.569881625,3.085120042
949,2.331868675,2.748831193
950,2.646776438,3.527858575
951,2.352444331,1.975716511
952,2.180727826,3.482210716
953,2.076656183,2.201844613
954,1.989081144,2.768975814
955,2.239582777,2.543515126
956,1.991534352,2.381200711
957,1.992952069,2.491842667
958,2.099074019,2.631473859
959,2.533370111,3.124298811
960,2.28602265,2.171867569
961,2.002411048,2.194820642
962,1.979676723,2.485395034
963,2.273464375,2.962604523
964,2.370733261,3.473888795
965,3.535922978,2.650546869
966,2.321698374,1.985016584
967,2.283855836,2.170812647
968,2.031043715,2.994770447
969,2.307704184,4.087553422
970,3.021409406,4.808811029
971,3.059852852,2.651043733
972,2.06878984,2.281782905
973,1.931860169,2.161007126
974,1.933895071,2.068465312
975,1.949607081,2.215605537
976,2.449239294,2.613764087
977,2.182287653,2.284082572
978,2.272558265,2.458881378
979,2.066163076,2.166200638
980,2.073990941,2.336715778
981,1.95477079,3.997871637
982,2.375882692,2.098320842
983,2.402729564,2.347289562
984,2.785079545,3.467205207
985,2.012958924,2.38986659
986,2.183526688,2.271058917
987,2.201598088,2.573681196
988,2.012933784,2.469858329
989,2.182206167,2.494852543
990,2.321306785,2.322924852
991,1.963808311,2.023713867
992,1.927662147,2.36905396
993,2.108270658,2.665148497
994,2.18464854,2.386772235
995,1.970886297,2.699705044
996,2.299422317,3.299868226
997,2.599491437,2.522993644
