Epoch,Train_Loss,Valid_Loss
1,118.54477098253038,115.06235758463542
2,83.24094602796767,69.15094629923503
3,33.979690339830185,10.843509674072266
4,7.820140308803982,9.767208576202393
5,10.531394534640842,6.750614007314046
6,6.424965010748969,6.320690790812175
7,6.709596421983507,7.130936940511067
8,6.264597362942165,7.055372714996338
9,6.045363161298964,6.16127077738444
10,5.833839734395345,6.293989658355713
11,5.92120901743571,6.373625596364339
12,5.716348859998915,5.448187192281087
13,5.6865416632758246,5.170451641082764
14,5.603857040405273,5.0570418039957685
15,5.527249654134114,5.047556479771932
16,5.4391189151340065,5.922281742095947
17,5.430122746361627,5.542644023895264
18,5.531118869781494,5.359503110249837
19,5.373897287580702,6.246978600819905
20,5.215960131751166,4.805170933405559
21,5.279450575510661,5.5877682367960615
22,5.167954391903347,5.261611620585124
23,5.203176339467366,5.468020757039388
24,5.150216844346788,6.33073616027832
25,5.152512020534939,4.920993645985921
26,5.029502497778998,5.556180000305176
27,4.9819751845465765,6.813214937845866
28,5.03382134437561,5.686796983083089
29,4.914069864484999,4.557413578033447
30,4.84279908074273,4.802462577819824
31,4.918888224495782,4.966118971506755
32,4.859141296810574,5.273432731628418
33,4.826605293485853,4.967493534088135
34,4.673206541273329,4.676381270090739
35,4.7488851812150745,4.8475260734558105
36,4.6390252113342285,4.804707845052083
37,4.552818775177002,4.985119342803955
38,4.601615799797906,4.886301040649414
39,4.497726281483968,4.7208015124003095
40,4.495183573828803,4.3419584433237715
41,4.491649044884576,4.47920036315918
42,4.507002539104885,4.416584491729736
43,4.396136283874512,4.598146120707194
44,4.337737984127468,3.8352275689442954
45,4.274902979532878,4.069622437159221
46,4.242176055908203,4.271738370259603
47,4.164879851871067,4.208715200424194
48,4.134315755632189,4.030380566914876
49,4.083819336361355,4.0630927085876465
50,4.032359335157606,3.8587118784586587
51,4.078118138843113,4.308567444483439
52,3.9667506217956543,3.658996343612671
53,3.965233008066813,4.543254375457764
54,3.908234331342909,4.188319683074951
55,3.984072552786933,3.8639341990152993
56,3.811845541000366,3.823669115702311
57,3.7883196671803794,4.173676331837972
58,3.729570362302992,3.4583632151285806
59,3.6987691720326743,3.4910496870676675
60,3.730693711174859,5.248383601506551
61,3.685243103239271,3.450554132461548
62,3.5706958770751953,3.8406288623809814
63,3.613786988788181,3.5270400047302246
64,3.598589049445258,3.237236658732096
65,3.4881579081217446,4.259245157241821
66,3.5329899522993298,4.464588642120361
67,3.462814728418986,4.1784829298655195
68,3.354890637927585,3.908139149347941
69,3.3889460033840604,4.309059778849284
70,3.340300295088026,4.21186367670695
71,3.237288554509481,3.3404744466145835
72,3.2956324683295355,3.376462936401367
73,3.2653444608052573,3.368890921274821
74,3.1950060261620417,3.317495584487915
75,3.1005407174428306,3.232567389806112
76,3.1439000500573053,2.8352758089701333
77,3.064920531378852,3.795742909113566
78,3.0654472245110407,3.3871939977010093
79,2.9909090201059976,3.035851160685221
80,3.000149197048611,3.497438112894694
81,2.9201272328694663,2.866638739903768
82,2.8739635944366455,3.068601449330648
83,2.9112020598517523,3.0929106076558432
84,2.8423024548424616,2.9663496812184653
85,2.865667369630602,2.8774675528208413
86,2.887479649649726,2.8503989378611245
87,2.7365979883405895,2.724756876627604
88,2.7622761726379395,2.5231378078460693
89,2.7185125880771213,2.727908213933309
90,2.6749765872955322,2.6357818444569907
91,2.6405666404300265,2.732266902923584
92,2.58354389667511,2.452066699663798
93,2.5766428576575384,2.2918876806894937
94,2.573774258295695,2.9479254881540933
95,2.5046096510357327,2.6462107499440513
96,2.500434637069702,3.1024251778920493
97,2.4605632755491467,2.679484208424886
98,2.4990208943684897,2.820460398991903
99,2.4698851108551025,2.9300800959269204
100,2.4208604759640164,2.8351226647694907
101,2.3897519641452365,2.1841461658477783
102,2.3732039663526745,2.5391720136006675
103,2.2888783746295505,2.7102874914805093
104,2.395820061365763,2.452413479487101
105,2.257360153728061,2.188538352648417
106,2.2556920051574707,2.171618342399597
107,2.2593426969316273,2.3009184201558432
108,2.249974595175849,2.66255251566569
109,2.2442735036214194,2.380899429321289
110,2.22350455654992,2.859466234842936
111,2.201009233792623,2.2408252159754434
112,2.2382130755318537,2.4278154373168945
113,2.190069238344828,2.356407642364502
114,2.1800488895840116,2.2645196119944253
115,2.2041991154352822,2.9826457500457764
116,2.1689389016893177,2.08619487285614
117,2.1732055478625827,2.739894151687622
118,2.212966879208883,2.0931191444396973
119,2.1532889074749417,2.2870219548543296
120,2.125441657172309,2.0102334022521973
121,2.1269884506861367,2.8885409037272134
122,2.140965395503574,2.8212645053863525
123,2.0868203904893665,2.377090851465861
124,2.1846188571718006,2.153656840324402
125,2.1097078455819025,2.187196731567383
126,2.0582612488004894,2.382671038309733
127,2.1189157565434775,2.070274591445923
128,2.0717624160978527,2.3295304775238037
129,2.0788227452172174,2.1672762632369995
130,2.089205371008979,2.0492330392201743
131,2.0424862967597113,3.0807297229766846
132,2.032745255364312,2.2778638998667398
133,2.045873098903232,2.061413327852885
134,2.0324502256181507,2.3143962224324546
135,2.008873701095581,2.115321715672811
136,2.063743962181939,2.4898924032847085
137,2.064418143696255,2.0086079041163125
138,2.006855593787299,2.6289353370666504
139,2.024884064992269,2.311274766921997
140,2.0240314536624484,2.135155200958252
141,1.999459359380934,2.1445274353027344
142,1.9817869663238525,2.363393783569336
143,1.9907720751232572,2.362941344579061
144,2.0053772926330566,2.34067964553833
145,1.978740996784634,2.2575085163116455
146,2.0083361996544733,2.3954670429229736
147,2.010798176129659,2.3621534506479898
148,1.9946912262174818,2.0828926960627236
149,1.9291220373577542,2.1550959746042886
150,1.980339076783922,2.3837568759918213
151,1.9359947310553656,2.4815077781677246
152,2.005712389945984,2.3812881310780845
153,1.9866341352462769,2.3360604445139566
154,1.9280965328216553,1.8876851399739583
155,1.9695407681994967,2.099324385325114
156,1.9432484838697646,2.3205758730570474
157,1.950058486726549,1.9349822600682576
158,1.926356275876363,2.4925644397735596
159,1.9229111009173923,2.402141729990641
160,1.9339869949552748,2.045493006706238
161,1.9617445998721652,2.499525705973307
162,1.8977112770080566,1.8800125916798909
163,1.9370569388071697,2.8119706312815347
164,1.9317870802349515,2.66530712445577
165,1.9160318109724257,2.406497677167257
166,1.9034131897820368,2.0455546776453652
167,1.899298323525323,2.4574113289515176
168,1.8857533004548814,2.2750235398610434
169,1.9049998389350042,2.0993080536524453
170,1.917417221599155,2.304919481277466
171,1.8764096630944147,1.858538031578064
172,1.8896235227584839,2.393052577972412
173,1.8580555650922987,1.854057749112447
174,1.8808372285630968,2.1146294275919595
175,1.8669624196158514,2.321192820866903
176,1.8655750883950128,2.018574913342794
177,1.8908369806077745,2.232881506284078
178,1.856738289197286,1.762259801228841
179,1.843326621585422,1.9037606716156006
180,1.8887475066714816,1.8839462200800579
181,1.8427509864171345,2.2999302546183267
182,1.8711546262105305,2.0425086418787637
183,1.867557578616672,1.917167107264201
184,1.841730448934767,2.6601696014404297
185,1.8279608752992418,2.0884751081466675
186,1.8581594626108806,1.974066138267517
187,1.8154719803068373,2.163292725880941
188,1.843723840183682,2.070047696431478
189,1.8427220053142972,1.8829280138015747
190,1.8181523349550035,2.306006669998169
191,1.856341110335456,2.6459667682647705
192,1.8513923618528578,2.1202340920766196
193,1.8254001935323079,2.4426228205362954
194,1.8004226949479845,2.2183504899342856
195,1.8159678909513686,2.2531185944875083
196,1.8330628209643893,2.085619807243347
197,1.7972707483503554,2.2497808933258057
198,1.7932122283511691,2.051136295000712
199,1.804388165473938,2.134487787882487
200,1.8258833752738104,1.8535892168680828
201,1.819416840871175,2.076258103052775
202,1.8088498247994318,2.503516435623169
203,1.7743382453918457,2.2486979961395264
204,1.7812859747144911,2.2493916352589927
205,1.8231874174541898,2.257709185282389
206,1.7756474945280287,1.98812735080719
207,1.8170993328094482,1.9791511694590251
208,1.795395188861423,2.1908671458562217
209,1.7719322840372722,2.61056395371755
210,1.766361223326789,3.0166054169336953
211,1.7752924892637465,2.3312238852183023
212,1.7668712006674872,1.797394871711731
213,1.7931439346737332,1.902333656946818
214,1.786857803662618,2.0243845780690513
215,1.770425279935201,1.8501985867818196
216,1.7812008327907987,1.6857938369115193
217,1.7355890803866916,2.1877469619115195
218,1.7623755004670885,2.1899325052897134
219,1.7455398639043171,1.9301886955897014
220,1.7391000191370647,2.1749454339345298
221,1.764043132464091,2.1627078851064048
222,1.7826053963767157,2.650167942047119
223,1.7147519058651395,2.046560764312744
224,1.710428277651469,2.027297019958496
225,1.720357060432434,1.9696914354960124
226,1.7268945773442586,2.39026669661204
227,1.7612631850772433,1.9450689951578777
228,1.7360167900721233,1.836686333020528
229,1.740373346540663,2.280242999394735
230,1.7778073814180162,2.2155115604400635
231,1.721899562411838,1.8648327191670735
232,1.7301325003306072,2.1891760428746543
233,1.757543921470642,2.264793316523234
234,1.7259789043002658,2.793980121612549
235,1.7173039383358426,1.9634733597437541
236,1.79087233543396,1.8466463088989258
237,1.700746734937032,2.3626856803894043
238,1.7003312508265178,1.8993823130925496
239,1.7380568186442058,1.7322039206822712
240,1.7510107490751479,1.8174407084782918
241,1.7139535480075412,2.175780455271403
242,1.6973125139872234,2.1095556815465293
243,1.7033046616448297,1.7865925232569377
244,1.6870335870318942,2.0055397351582847
245,1.6925554010603163,2.5610879262288413
246,1.6939749187893338,1.7746436595916748
247,1.6834668848249648,1.8305761019388835
248,1.7090817822350397,1.8908127546310425
249,1.6813951200909085,2.227196296056112
250,1.682996431986491,1.7463127772013347
251,1.69282865524292,2.258361021677653
252,1.718986776140001,1.6858410040537517
253,1.6972109344270494,1.9585744142532349
254,1.6810963683658176,1.8149572213490803
255,1.6996385256449382,1.8915491104125977
256,1.6573602093590631,1.7495787143707275
257,1.6466043922636244,1.778661052385966
258,1.6644085115856595,2.0006066163380942
259,1.6659106413523357,1.9019153118133545
260,1.6846727662616305,1.715861479441325
261,1.682935290866428,1.8665871620178223
262,1.703245030509101,1.8585053284962971
263,1.6671443382898967,1.86256742477417
264,1.651050607363383,1.5978701710700989
265,1.6375610563490126,1.853136698404948
266,1.639836655722724,1.7915249268213909
267,1.6433988279766507,1.6194980541865032
268,1.6540618737538655,2.077194412549337
269,1.6471896171569824,2.1359501282374063
270,1.651474396387736,2.047001083691915
271,1.6352236535814073,1.541612486044566
272,1.6307419538497925,1.6800928513209026
273,1.620320439338684,1.9257460435231526
274,1.6903097762001886,1.9695049126942952
275,1.5923209190368652,1.8315245310465496
276,1.6237522893481784,1.6926077206929524
277,1.6253841188218858,1.7185651858647664
278,1.6144885884390936,2.186027010281881
279,1.6059647003809612,1.695607344309489
280,1.6079559458626642,2.267806808153788
281,1.686392347017924,1.632385750611623
282,1.6326212882995605,1.7180882294972737
283,1.6223272482554119,1.9952575365702312
284,1.650710105895996,1.8906670411427815
285,1.6081231170230441,1.8093113899230957
286,1.6421185202068753,1.7974989811579387
287,1.5968243810865614,2.4171417554219565
288,1.6120786401960585,1.9203760226567586
289,1.5903762711419,1.6656279563903809
290,1.6139727301067777,1.5786653558413188
291,1.5769359138276842,2.0057124694188437
292,1.5728084643681843,1.8453326225280762
293,1.574264857504103,1.508446494738261
294,1.5895542038811579,1.7629241943359375
295,1.5803075499004788,1.5569566488265991
296,1.616651561525133,1.943821668624878
297,1.6190552711486816,1.8070869048436482
298,1.5983717176649306,2.0979578495025635
299,1.566185434659322,1.690918207168579
300,1.5495465861426458,1.911619504292806
